EventId,Type,Severity,TMC,StartTime(UTC),EndTime(UTC),LocationLat,LocationLng,Number,Street,City,State
T-2149290,Congestion,1,75,2016-12-31 01:16:00,2016-12-31 01:27:54,39.620155,-79.325043,434.0,S Main St,Accident,MD
T-2149291,Congestion,2,75,2016-12-31 01:06:00,2016-12-31 01:24:00,39.678909,-78.966232,,US-40 E,Frostburg,MD
T-2149292,Congestion,2,75,2016-12-31 00:28:00,2016-12-31 01:27:54,38.666782,-77.271095,,I-95 N,Woodbridge,VA
T-2149293,Broken-Vehicle,3,211,2016-12-31 01:12:46,2016-12-31 01:42:27,39.381878,-77.260025,,US-40 W,Monrovia,MD
T-2149294,Accident,3,201,2016-12-31 01:18:13,2016-12-31 01:47:23,38.670311,-77.2528,,Gordon Blvd,Woodbridge,VA
T-2149295,Congestion,2,70,2016-12-31 01:12:00,2016-12-31 01:23:09,39.109116,-77.217674,,Muddy Branch Rd,Gaithersburg,MD
T-2149296,Congestion,2,70,2016-12-31 00:47:00,2016-12-31 01:28:15,39.866779,-75.492432,175.0,Conchester Rd,Glen Mills,PA
T-2149297,Congestion,2,70,2016-12-31 01:16:00,2016-12-31 01:27:10,39.834087,-75.383713,138.0,Engle St,Chester,PA
T-2149298,Congestion,1,73,2016-12-31 01:17:00,2016-12-31 01:32:53,39.721146,-79.297951,752.0,National Pike,Grantsville,MD
T-2149299,Congestion,1,73,2016-12-31 01:18:00,2016-12-31 01:32:53,40.022949,-79.043076,,Flight 93 Memorial Hwy,Somerset,PA
T-2149300,Lane-Blocked,2,520,2016-12-31 01:21:57,2016-12-31 01:51:29,39.397877,-77.408195,,Buckeystown Pike,Frederick,MD
T-2149301,Congestion,2,75,2016-12-31 01:18:00,2016-12-31 01:32:53,38.668003,-77.26815,,I-95 N,Woodbridge,VA
T-2149302,Congestion,2,71,2016-12-31 01:19:00,2016-12-31 01:37:56,38.978149,-76.31752,,US-301 S,Stevensville,MD
T-2149303,Flow-Incident,2,214,2016-12-31 01:24:00,2016-12-31 01:37:56,38.97607,-76.286774,,US-301 S,Chester,MD
T-2149304,Accident,2,201,2016-12-31 01:28:29,2016-12-31 01:58:18,40.138966,-75.48291,,Fairmount Blvd,Phoenixville,PA
T-2149305,Congestion,2,73,2016-12-31 01:23:00,2016-12-31 01:48:50,39.29694,-79.433037,3511.0,George Washington Hwy,Oakland,MD
T-2149306,Congestion,1,75,2016-12-31 01:27:00,2016-12-31 01:44:58,40.00864,-79.033546,,Flight 93 Memorial Hwy,Somerset,PA
T-2149307,Congestion,2,75,2016-12-31 01:26:00,2016-12-31 01:44:58,39.787262,-79.032402,,Flight 93 Memorial Hwy,Meyersdale,PA
T-2149308,Congestion,1,74,2016-12-31 01:33:00,2016-12-31 01:44:58,39.90181,-78.994644,859.0,Mason Dixon Hwy,Berlin,PA
T-2149309,Congestion,1,75,2016-12-31 01:37:00,2016-12-31 01:48:50,40.8475,-78.142838,3551.0,Port Matilda Hwy,Philipsburg,PA
T-2149310,Accident,3,241,2016-12-31 01:34:14,2016-12-31 02:03:53,38.705372,-77.224007,,I-95 S,Lorton,VA
T-2149311,Accident,2,201,2016-12-31 01:37:21,2016-12-31 02:07:10,39.978962,-76.850128,4350.0,S Salem Church Rd,Dover,PA
T-2149312,Congestion,2,73,2016-12-31 01:30:00,2016-12-31 01:48:50,38.982147,-76.333199,,William Preston Lane Jr Memorial Brg,Stevensville,MD
T-2149313,Congestion,2,70,2016-12-31 01:31:00,2016-12-31 01:44:58,38.976097,-76.289032,,US-301 S,Chester,MD
T-2149314,Congestion,2,74,2016-12-31 01:36:00,2016-12-31 01:56:56,39.329582,-79.458069,4363.0,Garrett Hwy,Oakland,MD
T-2149315,Congestion,1,75,2016-12-31 01:35:00,2016-12-31 01:56:01,39.393623,-79.399307,9584.0,Garrett Hwy,Oakland,MD
T-2149316,Congestion,1,76,2016-12-31 01:41:00,2016-12-31 01:54:46,40.031326,-79.209526,1926.0,Glades Pike,Somerset,PA
T-2149317,Congestion,2,75,2016-12-31 01:43:00,2016-12-31 01:56:56,40.83646,-78.119545,3650.0,Port Matilda Hwy,Philipsburg,PA
T-2149318,Flow-Incident,3,402,2016-12-31 01:40:23,2016-12-31 02:10:00,40.151455,-76.255013,1698.0,Rothsville Rd,Lititz,PA
T-2149319,Accident,2,201,2016-12-31 01:46:07,2016-12-31 02:15:52,40.156918,-75.143105,,Blair Mill Rd,Willow Grove,PA
T-2149320,Congestion,1,75,2016-12-31 01:51:00,2016-12-31 02:05:52,39.871677,-79.702515,,Uniontown Byp S,Hopwood,PA
T-2149321,Congestion,2,74,2016-12-31 01:50:00,2016-12-31 02:07:50,39.38039,-79.410164,8579.0,Garrett Hwy,Oakland,MD
T-2149322,Congestion,2,74,2016-12-31 01:48:00,2016-12-31 02:07:50,39.486267,-79.348717,1.0,Ramsey Ln,Oakland,MD
T-2149323,Congestion,2,73,2016-12-31 01:51:00,2016-12-31 02:06:59,39.690468,-79.249214,,Garrett Hwy,Accident,MD
T-2149324,Congestion,0,75,2016-12-31 01:44:00,2016-12-31 02:07:50,39.873104,-78.95285,1304.0,Cumberland Hwy,Berlin,PA
T-2149325,Accident,2,201,2016-12-31 01:50:14,2016-12-31 02:20:03,39.952099,-76.731789,536.0,Jessop Pl,York,PA
T-2149326,Broken-Vehicle,2,211,2016-12-31 01:54:11,2016-12-31 02:23:49,39.016808,-76.409752,,Revell Hwy E,Annapolis,MD
T-2149327,Accident,2,201,2016-12-31 01:49:50,2016-12-31 02:19:36,40.171402,-76.173828,198.0,Gregg Cir,Ephrata,PA
T-2149328,Congestion,1,71,2016-12-31 01:52:00,2016-12-31 02:04:52,38.942593,-76.062553,7131.0,Ocean Gtwy,Queen Anne,MD
T-2149329,Congestion,2,74,2016-12-31 01:56:00,2016-12-31 02:11:58,39.302368,-79.446381,2730.0,George Washington Hwy,Oakland,MD
T-2149330,Congestion,2,74,2016-12-31 01:50:00,2016-12-31 02:18:55,39.38039,-79.410164,8579.0,Garrett Hwy,Oakland,MD
T-2149331,Congestion,1,74,2016-12-31 02:07:00,2016-12-31 02:18:55,39.520523,-79.330322,21064.0,Garrett Hwy,Oakland,MD
T-2149332,Congestion,2,74,2016-12-31 02:00:00,2016-12-31 02:14:56,39.703957,-79.26162,3058.0,National Pike,Grantsville,MD
T-2149333,Congestion,0,75,2016-12-31 02:03:00,2016-12-31 02:18:55,39.782574,-78.922379,100.0,Old Wittenberg Rd,Meyersdale,PA
T-2149334,Congestion,2,73,2016-12-31 02:03:00,2016-12-31 02:16:57,40.044025,-78.74337,927.0,Lincoln Hwy,Schellsburg,PA
T-2149335,Congestion,1,75,2016-12-31 02:16:00,2016-12-31 02:27:52,39.377937,-79.412704,8373.0,Garrett Hwy,Oakland,MD
T-2149336,Congestion,0,74,2016-12-31 02:16:00,2016-12-31 02:27:52,39.809006,-79.397926,1699.0,Sugar Loaf Rd,Confluence,PA
T-2149337,Congestion,1,74,2016-12-31 02:06:00,2016-12-31 02:27:52,39.935787,-79.22007,3706.0,Kingwood Rd,Rockwood,PA
T-2149338,Congestion,1,75,2016-12-31 02:10:00,2016-12-31 02:21:55,40.03886,-78.77317,9005.0,Lincoln Hwy,Central City,PA
T-2149339,Congestion,1,75,2016-12-31 02:12:00,2016-12-31 02:27:52,40.037498,-78.765114,9163.0,Lincoln Hwy,Central City,PA
T-2149340,Congestion,1,74,2016-12-31 02:18:00,2016-12-31 02:38:15,39.891758,-79.267632,5642.0,Kingwood Rd,Markleton,PA
T-2149341,Congestion,1,76,2016-12-31 02:24:00,2016-12-31 02:38:15,40.170788,-78.993515,,Flight 93 Memorial Hwy,Hollsopple,PA
T-2149342,Congestion,2,74,2016-12-31 02:20:00,2016-12-31 02:39:01,39.719929,-79.294357,950.0,National Pike,Grantsville,MD
T-2149343,Congestion,2,70,2016-12-31 02:15:00,2016-12-31 02:47:10,39.989845,-75.012039,1798.0,Cinnaminson Ave,Cinnaminson,NJ
T-2149344,Congestion,2,73,2016-12-31 02:36:00,2016-12-31 02:58:55,39.706429,-79.214272,6378.0,National Pike,Grantsville,MD
T-2149345,Congestion,1,76,2016-12-31 02:43:00,2016-12-31 02:58:02,40.027725,-79.048058,,Stoystown Rd,Somerset,PA
T-2149346,Flow-Incident,2,401,2016-12-31 02:42:21,2016-12-31 03:56:36,39.933773,-79.04377,1199.0,Garrett Shortcut Rd,Berlin,PA
T-2149347,Congestion,1,75,2016-12-31 02:44:00,2016-12-31 02:58:55,40.182468,-78.983292,,Flight 93 Memorial Hwy,Hollsopple,PA
T-2149348,Accident,2,241,2016-12-31 02:43:11,2016-12-31 03:12:56,40.00565,-75.197044,,I-76 E,Philadelphia,PA
T-2149349,Congestion,1,75,2016-12-31 02:56:00,2016-12-31 03:07:55,39.47673,-79.354996,17377.0,Garrett Hwy,Oakland,MD
T-2149350,Congestion,1,73,2016-12-31 02:54:00,2016-12-31 03:05:02,39.714581,-79.282806,1703.0,National Pike,Grantsville,MD
T-2149351,Congestion,1,74,2016-12-31 02:56:00,2016-12-31 03:07:56,39.749565,-79.082581,146.0,Grant St,Salisbury,PA
T-2149352,Congestion,1,75,2016-12-31 02:53:00,2016-12-31 03:03:51,39.781002,-79.031441,,Flight 93 Memorial Hwy,Meyersdale,PA
T-2149353,Flow-Incident,2,214,2016-12-31 03:01:00,2016-12-31 03:36:01,39.366344,-79.418419,7636.0,Garrett Hwy,Oakland,MD
T-2149354,Congestion,2,76,2016-12-31 03:19:00,2016-12-31 03:36:01,39.660706,-79.404259,,I-68 E,Friendsville,MD
T-2149355,Congestion,1,74,2016-12-31 03:16:00,2016-12-31 03:29:56,39.639549,-79.312424,31710.0,Garrett Hwy,Accident,MD
T-2149356,Congestion,1,75,2016-12-31 03:01:00,2016-12-31 03:36:48,40.022949,-79.043076,,Flight 93 Memorial Hwy,Somerset,PA
T-2149357,Accident,3,222,2016-12-31 03:03:29,2016-12-31 03:48:08,38.888157,-77.219025,,Capital Beltway N,Falls Church,VA
T-2149358,Congestion,2,74,2016-12-31 03:53:00,2016-12-31 04:09:49,39.302368,-79.446381,2730.0,George Washington Hwy,Oakland,MD
T-2149359,Congestion,2,74,2016-12-31 03:46:00,2016-12-31 04:09:00,39.440414,-79.379456,,Lowe Dr,Oakland,MD
T-2149360,Congestion,2,73,2016-12-31 03:48:00,2016-12-31 04:07:50,39.694992,-79.242416,4396.0,National Pike,Grantsville,MD
T-2149361,Congestion,1,72,2016-12-31 03:38:00,2016-12-31 04:06:00,39.940739,-79.196564,3094.0,Kingwood Rd,Rockwood,PA
T-2149362,Congestion,2,74,2016-12-31 03:36:00,2016-12-31 04:09:49,40.156113,-78.998322,,Flight 93 Memorial Hwy,Boswell,PA
T-2149363,Construction,3,505,2016-12-31 03:49:22,2016-12-31 04:18:51,39.109943,-77.186348,,I-270 N,Rockville,MD
T-2149364,Congestion,2,72,2016-12-31 03:38:00,2016-12-31 04:09:09,40.143776,-74.718719,,I-295 S,Bordentown,NJ
T-2149365,Congestion,1,72,2016-12-31 04:27:00,2016-12-31 04:38:51,39.280979,-80.277657,,US-50 W,Bridgeport,WV
T-2149366,Congestion,2,73,2016-12-31 04:05:00,2016-12-31 04:37:52,39.322124,-79.452568,3846.0,Garrett Hwy,Oakland,MD
T-2149367,Flow-Incident,2,214,2016-12-31 03:53:00,2016-12-31 04:38:51,39.293339,-79.345718,9101.0,George Washington Hwy,Gormania,WV
T-2149368,Congestion,2,74,2016-12-31 04:20:00,2016-12-31 04:37:52,39.497906,-79.334648,19125.0,Garrett Hwy,Oakland,MD
T-2149369,Congestion,2,71,2016-12-31 04:25:00,2016-12-31 04:37:52,38.818348,-77.076309,2910.0,King St,Alexandria,VA
T-2149370,Congestion,2,70,2016-12-31 04:10:00,2016-12-31 04:30:50,38.793312,-76.928604,7098.0,Allentown Rd,Temple Hills,MD
T-2149371,Congestion,2,70,2016-12-31 04:25:00,2016-12-31 04:35:48,39.318035,-76.611122,2501.0,Barclay St,Baltimore,MD
T-2149372,Congestion,2,74,2016-12-31 04:26:00,2016-12-31 05:08:53,39.308956,-79.463936,1448.0,George Washington Hwy,Oakland,MD
T-2149373,Congestion,2,74,2016-12-31 04:45:00,2016-12-31 05:08:53,39.333057,-79.455215,4643.0,Garrett Hwy,Oakland,MD
T-2149374,Congestion,2,75,2016-12-31 04:53:00,2016-12-31 05:04:45,39.683746,-79.01545,,US-40 E,Frostburg,MD
T-2149375,Congestion,2,74,2016-12-31 05:09:00,2016-12-31 06:07:47,39.293274,-79.346985,,US-50 W,Oakland,MD
T-2149376,Congestion,2,75,2016-12-31 06:24:00,2016-12-31 06:37:48,39.692226,-79.15065,,US-219 S,Grantsville,MD
T-2149377,Congestion,2,74,2016-12-31 06:10:00,2016-12-31 06:38:48,39.917095,-78.965378,112.0,Mason Dixon Hwy,Berlin,PA
T-2149378,Congestion,2,70,2016-12-31 06:09:00,2016-12-31 06:32:50,38.900204,-77.00161,311.0,H St NE,Washington,DC
T-2149379,Congestion,2,70,2016-12-31 06:28:00,2016-12-31 06:38:48,39.024448,-76.979553,1598.0,Overlook Dr,Silver Spring,MD
T-2149380,Congestion,1,74,2016-12-31 06:50:00,2016-12-31 07:07:50,40.072475,-79.078545,7585.0,Penn Ave,Somerset,PA
T-2149381,Congestion,1,73,2016-12-31 06:46:00,2016-12-31 07:04:49,39.868767,-78.954002,1461.0,Cumberland Hwy,Berlin,PA
T-2149382,Congestion,1,71,2016-12-31 06:47:00,2016-12-31 07:07:50,38.900204,-77.00161,311.0,H St NE,Washington,DC
T-2149383,Congestion,2,70,2016-12-31 06:55:00,2016-12-31 07:06:08,40.519287,-75.567169,3232.0,Route 100,Macungie,PA
T-2149384,Congestion,2,70,2016-12-31 06:47:00,2016-12-31 07:08:05,39.628731,-74.811867,722.0,12th St,Hammonton,NJ
T-2149385,Congestion,2,71,2016-12-31 08:27:00,2016-12-31 08:37:55,40.185642,-75.271248,372.0,Dekalb Pike,Ambler,PA
T-2149386,Congestion,1,71,2016-12-31 08:25:00,2016-12-31 08:37:56,40.084484,-75.208801,8834.0,Stenton Ave,Philadelphia,PA
T-2149387,Congestion,1,74,2016-12-31 08:40:00,2016-12-31 09:05:48,40.034653,-79.034485,1317.0,Stoystown Rd,Friedens,PA
T-2149388,Congestion,2,70,2016-12-31 09:27:00,2016-12-31 09:37:43,39.080963,-77.144814,,Rockville Pike,Rockville,MD
T-2149389,Congestion,2,72,2016-12-31 09:50:00,2016-12-31 10:07:45,39.718224,-79.089561,4880.0,Chestnut Ridge Rd,Grantsville,MD
T-2149390,Congestion,2,73,2016-12-31 10:34:00,2016-12-31 11:01:49,40.092155,-79.051483,6706.0,Penn Ave,Somerset,PA
T-2149391,Congestion,2,70,2016-12-31 10:50:00,2016-12-31 11:01:01,40.196262,-75.081444,67.0,E Street Rd,Warminster,PA
T-2149392,Congestion,1,74,2016-12-31 11:03:00,2016-12-31 11:27:52,39.966305,-79.180359,2213.0,New Centerville Rd,Rockwood,PA
T-2149393,Congestion,2,72,2016-12-31 11:17:00,2016-12-31 11:27:52,40.418442,-78.763336,,US-219 S,Summerhill,PA
T-2149394,Congestion,1,73,2016-12-31 11:16:00,2016-12-31 11:38:55,40.116333,-79.040848,5957.0,Penn Ave,Stoystown,PA
T-2149395,Congestion,2,73,2016-12-31 11:24:00,2016-12-31 11:44:52,39.970989,-79.028564,1492.0,Berlin Plank Rd,Somerset,PA
T-2149396,Congestion,2,73,2016-12-31 11:36:00,2016-12-31 11:58:58,39.93095,-78.975807,3207.0,Berlin Plank Rd,Berlin,PA
T-2149397,Congestion,1,73,2016-12-31 11:53:00,2016-12-31 12:15:10,39.698257,-75.835899,5098.0,Telegraph Rd,Elkton,MD
T-2149398,Lane-Blocked,3,63,2016-12-31 12:12:04,2016-12-31 12:56:29,39.323437,-77.357155,,Fingerboard Rd,Frederick,MD
T-2149399,Congestion,1,71,2016-12-31 12:10:00,2016-12-31 12:29:51,38.979073,-77.09156,6971.0,Wisconsin Ave,Chevy Chase,MD
T-2149400,Flow-Incident,3,401,2016-12-31 12:20:33,2016-12-31 13:04:58,39.033798,-77.072495,3608.0,University Blvd W,Kensington,MD
T-2149401,Construction,3,401,2016-12-31 12:19:32,2016-12-31 13:02:47,39.034046,-77.072067,,University Blvd W,Kensington,MD
T-2149402,Broken-Vehicle,3,211,2016-12-31 12:16:48,2016-12-31 13:01:09,39.413109,-76.79261,,I-795 N,Owings Mills,MD
T-2149403,Lane-Blocked,2,63,2016-12-31 12:15:54,2016-12-31 12:57:51,39.523792,-76.139908,,Robinhood Rd,Havre de Grace,MD
T-2149404,Congestion,2,71,2016-12-31 12:08:00,2016-12-31 12:40:06,39.40163,-75.078598,1697.0,W Main St,Millville,NJ
T-2149405,Accident,2,201,2016-12-31 12:50:24,2016-12-31 13:33:26,39.894539,-75.229546,3400.0,Bartram Ave,Philadelphia,PA
T-2149406,Flow-Incident,2,240,2016-12-31 13:16:10,2016-12-31 14:00:23,39.980286,-75.214157,4301.0,Avenue of the Republic Ave,Philadelphia,PA
T-2149407,Flow-Incident,4,240,2016-12-31 13:22:03,2016-12-31 13:51:37,39.735764,-75.521622,,E 12th St,Wilmington,DE
T-2149408,Congestion,1,71,2016-12-31 13:34:00,2016-12-31 13:54:26,39.690613,-75.555481,,New Castle Ave,New Castle,DE
T-2149409,Event,1,1502,2016-12-31 14:00:00,2016-12-31 23:00:00,38.898151,-77.020592,684.0,6th St NW,Washington,DC
T-2149410,Lane-Blocked,2,63,2016-12-31 13:59:43,2016-12-31 14:44:13,39.567898,-77.020569,620.0,New Windsor Rd,Westminster,MD
T-2149411,Lane-Blocked,3,63,2016-12-31 14:02:00,2016-12-31 14:31:26,38.808456,-76.970581,,Saint Barnabas Rd,Fort Washington,MD
T-2149412,Broken-Vehicle,3,211,2016-12-31 13:59:10,2016-12-31 14:43:26,39.349953,-76.496826,,I-95 N,Baltimore,MD
T-2149413,Congestion,2,71,2016-12-31 13:49:00,2016-12-31 14:15:28,39.404911,-75.096931,2133.0,W Main St,Millville,NJ
T-2149414,Congestion,1,70,2016-12-31 13:58:00,2016-12-31 14:18:27,40.230019,-74.661247,3698.0,Nottingham Way,Trenton,NJ
T-2149415,Lane-Blocked,3,63,2016-12-31 14:12:53,2016-12-31 14:57:12,40.438126,-80.012848,,I-376 W,Pittsburgh,PA
T-2149416,Broken-Vehicle,3,211,2016-12-31 14:15:00,2016-12-31 14:59:26,38.931339,-77.210289,,Capital Beltway N,Mc Lean,VA
T-2149417,Flow-Incident,3,214,2016-12-31 12:20:33,2016-12-31 14:57:27,39.033798,-77.072495,3608.0,University Blvd W,Kensington,MD
T-2149418,Broken-Vehicle,3,211,2016-12-31 14:09:44,2016-12-31 14:38:27,39.296322,-76.825516,,I-70 E,Ellicott City,MD
T-2149419,Congestion,2,70,2016-12-31 14:17:00,2016-12-31 14:28:30,40.234901,-74.879448,,Yardley Newtown Rd,Morrisville,PA
T-2149420,Broken-Vehicle,3,211,2016-12-31 14:27:17,2016-12-31 14:56:52,39.403919,-77.377975,,US-40 W,Frederick,MD
T-2149421,Lane-Blocked,2,63,2016-12-31 14:26:25,2016-12-31 15:10:08,40.099388,-74.98658,,Thornton Rd,Philadelphia,PA
T-2149422,Congestion,1,73,2016-12-31 14:36:00,2016-12-31 14:57:20,39.788807,-75.603851,4393.0,Kennett Pike,Wilmington,DE
T-2149423,Congestion,2,71,2016-12-31 14:35:00,2016-12-31 14:54:31,39.688374,-75.556419,1832.0,New Castle Ave,New Castle,DE
T-2149424,Construction,2,401,2016-12-31 15:00:00,2017-01-01 07:00:00,40.442146,-80.004089,619.0,Stanwix St,Pittsburgh,PA
T-2149425,Event,1,1502,2016-12-31 15:00:00,2017-01-01 00:00:00,39.391338,-76.612579,,Fine Arts Dr,Towson,MD
T-2149426,Event,1,1502,2016-12-31 15:00:00,2017-01-01 00:00:00,39.342461,-76.585213,4211.0,Hillen Rd,Baltimore,MD
T-2149427,Flow-Incident,2,214,2016-12-31 14:46:00,2016-12-31 15:28:21,40.438301,-80.012527,,Parkway West,Pittsburgh,PA
T-2149428,Congestion,2,70,2016-12-31 14:46:00,2016-12-31 15:28:21,40.438301,-80.012527,,Parkway West,Pittsburgh,PA
T-2149429,Congestion,2,71,2016-12-31 15:12:00,2016-12-31 15:27:30,40.248211,-75.24437,725.0,Bethlehem Pike,Montgomeryville,PA
T-2149430,Congestion,1,74,2016-12-31 15:20:00,2016-12-31 15:39:30,38.82093,-77.222206,,Capital Beltway S,Annandale,VA
T-2149431,Flow-Incident,3,401,2016-12-31 15:22:01,2016-12-31 16:06:17,39.033798,-77.072495,3608.0,University Blvd W,Kensington,MD
T-2149432,Flow-Incident,3,214,2016-12-31 15:22:01,2016-12-31 16:06:17,39.034744,-77.070335,3496.0,University Blvd W,Kensington,MD
T-2149433,Flow-Incident,2,214,2016-12-31 15:24:52,2016-12-31 16:08:57,39.040024,-77.055649,,University Blvd W,Silver Spring,MD
T-2149434,Lane-Blocked,2,63,2016-12-31 15:23:31,2016-12-31 15:52:55,39.523792,-76.139908,,Robinhood Rd,Havre de Grace,MD
T-2149435,Congestion,2,71,2016-12-31 15:26:00,2016-12-31 15:48:27,39.769875,-75.484558,5744.0,Governor Printz Blvd,Wilmington,DE
T-2149436,Flow-Incident,1,214,2016-12-31 15:36:00,2016-12-31 15:57:20,38.892078,-77.022003,,7th St NW,Washington,DC
T-2149437,Flow-Incident,4,401,2016-12-31 15:47:35,2016-12-31 16:31:55,39.241135,-76.584625,,Childs St,Curtis Bay,MD
T-2149438,Broken-Vehicle,3,213,2016-12-31 15:58:23,2016-12-31 16:42:27,38.794235,-77.054161,,Capital Beltway W,Alexandria,VA
T-2149439,Broken-Vehicle,3,211,2016-12-31 15:56:43,2016-12-31 16:40:58,39.01577,-77.016624,,Capital Beltway E,Silver Spring,MD
T-2149440,Event,1,1502,2016-12-31 16:00:00,2017-01-01 01:00:00,39.252178,-76.713196,,Hilltop Cir,Baltimore,MD
T-2149441,Accident,3,201,2016-12-31 15:51:58,2016-12-31 16:36:26,39.957253,-75.15152,,Vine Street Expy E,Philadelphia,PA
T-2149442,Congestion,1,74,2016-12-31 16:05:00,2016-12-31 16:19:26,40.730999,-77.617027,,US-322 E,Milroy,PA
T-2149443,Accident,3,201,2016-12-31 16:07:31,2016-12-31 16:35:49,40.237244,-74.803154,117.0,Sanhican Dr,Trenton,NJ
T-2149444,Congestion,1,71,2016-12-31 16:05:00,2016-12-31 16:26:26,39.036121,-77.036888,1502.0,University Blvd W,Silver Spring,MD
T-2149445,Broken-Vehicle,3,211,2016-12-31 16:16:25,2016-12-31 17:00:45,39.250019,-76.67923,,I-95 N,Halethorpe,MD
T-2149446,Congestion,2,71,2016-12-31 16:06:00,2016-12-31 16:30:30,39.784935,-75.472298,7037.0,Governor Printz Blvd,Wilmington,DE
T-2149447,Congestion,1,72,2016-12-31 16:23:00,2016-12-31 16:39:28,38.880608,-77.396667,13055.0,Lee Jackson Memorial Hwy,Fairfax,VA
T-2149448,Congestion,2,72,2016-12-31 16:24:00,2016-12-31 16:39:28,38.866692,-77.117363,,Arlington Blvd,Arlington,VA
T-2149449,Congestion,2,71,2016-12-31 16:12:00,2016-12-31 16:37:12,39.994225,-76.2873,,Willow Street Pike N,Lancaster,PA
T-2149450,Congestion,3,71,2016-12-31 16:23:00,2016-12-31 16:38:38,40.019554,-75.218681,,Schuylkill Expy W,Bala Cynwyd,PA
T-2149451,Congestion,2,70,2016-12-31 16:03:00,2016-12-31 16:46:38,40.437618,-80.003586,,US-22 W,Pittsburgh,PA
T-2149452,Congestion,2,72,2016-12-31 16:29:00,2016-12-31 16:41:21,39.19416,-78.224464,2639.0,Northwestern Pike,Winchester,VA
T-2149453,Congestion,1,72,2016-12-31 16:31:00,2016-12-31 16:43:22,38.868565,-77.146744,,Arlington Blvd,Falls Church,VA
T-2149454,Congestion,2,73,2016-12-31 16:15:00,2016-12-31 16:47:19,39.02446,-76.615356,,I-97 N,Crownsville,MD
T-2149455,Event,1,1502,2016-12-31 17:00:00,2017-01-01 02:00:00,40.443748,-79.961182,298.0,De Soto St,Pittsburgh,PA
T-2149456,Event,1,1502,2016-12-31 17:00:00,2017-01-01 02:00:00,39.6754,-77.336098,16025.0,Old Frederick Rd,Emmitsburg,MD
T-2149457,Event,1,1502,2016-12-31 17:00:00,2017-01-01 02:00:00,38.826542,-77.309273,4500.0,Po River Rd,Fairfax,VA
T-2149458,Event,1,1502,2016-12-31 17:00:00,2017-01-01 02:00:00,39.679447,-75.752174,156.0,The Grn,Newark,DE
T-2149459,Congestion,2,74,2016-12-31 16:52:00,2016-12-31 17:10:38,39.703697,-75.588806,,Delaware Tpke,New Castle,DE
T-2149460,Congestion,2,72,2016-12-31 16:56:00,2016-12-31 17:08:33,39.786446,-75.470726,7277.0,Governor Printz Blvd,Claymont,DE
T-2149461,Congestion,2,71,2016-12-31 16:32:00,2016-12-31 17:16:27,40.431141,-80.026085,,US-19 Trk S,Pittsburgh,PA
T-2149462,Flow-Incident,2,214,2016-12-31 16:03:00,2016-12-31 17:18:32,40.431141,-80.026085,,US-19 Trk S,Pittsburgh,PA
T-2149463,Construction,2,401,2016-12-31 17:00:00,2017-01-01 07:00:00,40.44289,-80.008789,,US-19 Trk N,Pittsburgh,PA
T-2149464,Construction,2,401,2016-12-31 17:00:00,2017-01-01 07:00:00,40.442146,-80.004089,619.0,Stanwix St,Pittsburgh,PA
T-2149465,Construction,2,401,2016-12-31 17:00:00,2017-01-01 07:00:00,40.442497,-80.003098,198.0,Cecil Pl,Pittsburgh,PA
T-2149466,Construction,2,401,2016-12-31 17:00:00,2017-01-01 07:00:00,40.442722,-80.00219,199.0,6th St,Pittsburgh,PA
T-2149467,Construction,2,401,2016-12-31 17:00:00,2017-01-01 07:00:00,40.444618,-80.000885,674.0,Fort Duquesne Blvd,Pittsburgh,PA
T-2149468,Construction,2,401,2016-12-31 17:00:00,2017-01-01 07:00:00,40.444904,-79.999985,755.0,Fort Duquesne Blvd,Pittsburgh,PA
T-2149469,Construction,2,401,2016-12-31 17:00:00,2017-01-01 07:00:00,40.445213,-79.999054,802.0,Fort Duquesne Blvd,Pittsburgh,PA
T-2149470,Broken-Vehicle,3,211,2016-12-31 17:04:51,2016-12-31 17:49:09,39.425434,-77.488457,,I-70 E,Frederick,MD
T-2149471,Congestion,2,74,2016-12-31 16:56:00,2016-12-31 17:14:18,38.667553,-77.269447,,I-95 N,Woodbridge,VA
T-2149472,Broken-Vehicle,2,211,2016-12-31 17:07:27,2016-12-31 17:52:02,39.078094,-76.952332,,Columbia Pike,Silver Spring,MD
T-2149473,Congestion,2,74,2016-12-31 16:57:00,2016-12-31 17:18:32,38.800137,-76.06002,9143.0,Ocean Gtwy,Easton,MD
T-2149474,Construction,2,401,2016-12-31 17:00:00,2016-12-31 23:00:00,39.952801,-75.166847,1599.0,Market St,Philadelphia,PA
T-2149475,Congestion,1,71,2016-12-31 17:10:00,2016-12-31 17:26:27,40.438656,-80.00634,,Parkway East,Pittsburgh,PA
T-2149476,Congestion,1,75,2016-12-31 17:16:00,2016-12-31 17:28:30,40.019554,-75.218681,,Schuylkill Expy W,Bala Cynwyd,PA
T-2149477,Accident,3,203,2016-12-31 17:09:36,2016-12-31 17:53:30,40.009903,-75.208122,,I-76 E,Bala Cynwyd,PA
T-2149478,Congestion,1,72,2016-12-31 17:27:00,2016-12-31 17:39:18,40.531784,-79.957603,1556.0,William Flynn Hwy,Glenshaw,PA
T-2149479,Congestion,2,71,2016-12-31 17:19:00,2016-12-31 17:37:21,40.523888,-79.947182,1102.0,Maple St,Glenshaw,PA
