EventId,Type,Severity,TMC,StartTime(UTC),EndTime(UTC),LocationLat,LocationLng,Number,Street,City,State
T-5029332,Congestion,2,72,2020-12-31 00:41:00,2020-12-31 01:28:25,33.978371,-118.127487,,I-5 S,Los Angeles,CA
T-5029333,Congestion,1,72,2020-12-31 00:27:00,2020-12-31 03:14:12,33.988209,-117.903091,18402.0,Colima Rd,Rowland Heights,CA
T-5029334,Congestion,1,75,2020-12-31 00:41:00,2020-12-31 01:22:40,33.989288,-117.549889,,I-15 S,Mira Loma,CA
T-5029335,Congestion,0,72,2020-12-31 00:40:00,2020-12-31 01:41:40,34.02393,-118.183334,4080.0,Whittier Blvd,Los Angeles,CA
T-5029336,Flow-Incident,0,214,2020-12-31 00:43:00,2020-12-31 01:44:46,34.035679,-118.477898,2513.0,Wilshire Blvd,Santa Monica,CA
T-5029337,Congestion,2,73,2020-12-31 00:39:00,2020-12-31 02:16:43,34.064602,-118.250786,,Hollywood Fwy N,Los Angeles,CA
T-5029338,Congestion,0,72,2020-12-31 00:31:00,2020-12-31 01:32:06,34.068649,-118.284721,3115.0,W 3rd St,Los Angeles,CA
T-5029339,Congestion,0,72,2020-12-31 00:41:00,2020-12-31 01:22:40,34.068981,-118.308517,4331.0,W 3rd St,Los Angeles,CA
T-5029340,Congestion,1,73,2020-12-31 00:20:00,2020-12-31 01:21:41,34.069271,-118.463531,,I-405 N,Los Angeles,CA
T-5029341,Congestion,1,71,2020-12-31 00:40:00,2020-12-31 01:23:41,34.068314,-118.291649,314.0,S Vermont Ave,Los Angeles,CA
T-5029342,Congestion,1,75,2020-12-31 00:39:00,2020-12-31 01:21:42,34.081753,-117.7117,,I-10 E,Claremont,CA
T-5029343,Congestion,1,71,2020-12-31 00:39:00,2020-12-31 01:21:44,34.101601,-118.345901,7107.0,Hollywood Blvd,Los Angeles,CA
T-5029344,Flow-Incident,1,214,2020-12-31 01:31:00,2020-12-31 02:13:50,34.136169,-117.473167,,CA-210 E,Fontana,CA
T-5029345,Flow-Incident,1,214,2020-12-31 00:41:00,2020-12-31 01:26:33,34.14777,-118.469643,,I-405 N,Sherman Oaks,CA
T-5029347,Congestion,0,73,2020-12-31 00:44:00,2020-12-31 01:26:34,33.685108,-117.178726,27608.0,Newport Rd,Menifee,CA
T-5029348,Congestion,2,73,2020-12-31 00:40:00,2020-12-31 01:50:46,33.80439,-118.207367,,I-710 N,Long Beach,CA
T-5029349,Congestion,0,72,2020-12-31 00:41:00,2020-12-31 01:23:40,33.867439,-118.393768,1700.0,Pacific Coast Hwy,Hermosa Beach,CA
T-5029350,Congestion,0,72,2020-12-31 00:22:00,2020-12-31 01:25:34,33.934353,-118.352501,11102.0,Hawthorne Blvd,Inglewood,CA
T-5029351,Congestion,1,72,2020-12-31 00:40:00,2020-12-31 02:38:25,33.968014,-118.370361,7333.0,S La Cienega Blvd,Inglewood,CA
T-5029352,Congestion,0,72,2020-12-31 00:41:00,2020-12-31 01:27:33,33.977852,-118.291573,,S Vermont Ave,Los Angeles,CA
T-5029353,Congestion,0,72,2020-12-31 00:40:00,2020-12-31 01:24:33,33.987968,-117.889389,1647.0,Nogales St,Rowland Heights,CA
T-5029355,Flow-Incident,2,214,2020-12-31 01:28:00,2020-12-31 02:32:26,33.994228,-118.176682,,I-710 S,Bell Gardens,CA
T-5029356,Congestion,0,72,2020-12-31 00:44:00,2020-12-31 02:10:46,34.004509,-118.28273,4376.0,S Figueroa St,Los Angeles,CA
T-5029357,Congestion,1,74,2020-12-31 00:43:00,2020-12-31 01:29:22,34.015392,-118.171722,,I-5 S,Los Angeles,CA
T-5029358,Congestion,0,72,2020-12-31 00:43:00,2020-12-31 01:24:33,34.023289,-118.39875,3801.0,Hughes Ave,Culver City,CA
T-5029359,Congestion,1,71,2020-12-31 00:43:00,2020-12-31 01:25:34,34.030888,-118.29155,2683.0,S Vermont Ave,Los Angeles,CA
T-5029360,Congestion,0,72,2020-12-31 00:43:00,2020-12-31 01:25:34,34.038269,-118.474648,2894.0,Wilshire Blvd,Santa Monica,CA
T-5029361,Congestion,1,71,2020-12-31 00:24:00,2020-12-31 01:45:39,34.0476,-118.357292,1467.0,Hauser Blvd,Los Angeles,CA
T-5029362,Congestion,0,72,2020-12-31 00:45:00,2020-12-31 01:26:34,34.052658,-118.307388,998.0,S Oxford Ave,Los Angeles,CA
T-5029363,Congestion,1,71,2020-12-31 00:23:00,2020-12-31 01:30:58,34.050495,-118.299988,1121.0,S Normandie Ave,Los Angeles,CA
T-5029364,Congestion,0,72,2020-12-31 00:43:00,2020-12-31 01:24:33,34.056648,-118.273048,1810.0,Wilshire Blvd,Los Angeles,CA
T-5029365,Congestion,1,72,2020-12-31 00:45:00,2020-12-31 01:26:34,34.061829,-118.323753,4368.0,Wilshire Blvd,Los Angeles,CA
T-5029367,Congestion,1,74,2020-12-31 00:44:00,2020-12-31 01:28:25,34.064999,-117.258377,,I-10 E,San Bernardino,CA
T-5029368,Congestion,0,72,2020-12-31 00:45:00,2020-12-31 01:41:40,34.072014,-118.399216,9362.0,Santa Monica Blvd,Beverly Hills,CA
T-5029369,Congestion,0,73,2020-12-31 00:44:00,2020-12-31 01:25:34,34.089779,-117.90773,540.0,N Azusa Ave,Covina,CA
T-5029370,Flow-Incident,3,214,2020-12-31 00:46:00,2020-12-31 01:36:23,34.09462,-118.243149,,Golden State Fwy S,Los Angeles,CA
T-5029371,Flow-Incident,0,214,2020-12-31 00:45:00,2020-12-31 01:30:24,34.09798,-118.336304,6692.0,W Sunset Blvd,Los Angeles,CA
T-5029372,Congestion,0,72,2020-12-31 00:45:00,2020-12-31 01:26:34,34.098011,-118.323021,6151.0,W Sunset Blvd,Los Angeles,CA
T-5029373,Congestion,0,72,2020-12-31 00:45:00,2020-12-31 01:26:34,34.098061,-118.358215,7706.0,W Sunset Blvd,Los Angeles,CA
T-5029374,Congestion,1,71,2020-12-31 00:43:00,2020-12-31 02:09:59,34.101528,-118.344009,7072.0,Hollywood Blvd,Los Angeles,CA
T-5029375,Congestion,0,72,2020-12-31 00:44:00,2020-12-31 01:33:24,34.209373,-118.448769,7636.0,Van Nuys Blvd,Van Nuys,CA
T-5029376,Congestion,0,73,2020-12-31 00:13:00,2020-12-31 01:26:34,34.219631,-118.606041,8291.0,Topanga Canyon Blvd,Canoga Park,CA
T-5029377,Congestion,0,73,2020-12-31 00:39:00,2020-12-31 01:33:24,34.221371,-118.47374,,Roscoe Blvd,North Hills,CA
T-5029378,Congestion,0,73,2020-12-31 00:45:00,2020-12-31 01:26:34,34.221458,-118.460297,15018.0,Roscoe Blvd,Panorama City,CA
T-5029379,Congestion,1,74,2020-12-31 00:27:00,2020-12-31 01:28:25,33.529408,-117.772041,1702.0,S Coast Hwy,Laguna Beach,CA
T-5029380,Congestion,0,72,2020-12-31 00:46:00,2020-12-31 01:28:25,33.897861,-118.220673,349.0,N Alameda St,Compton,CA
T-5029381,Congestion,2,73,2020-12-31 00:42:00,2020-12-31 02:01:39,33.935051,-118.176086,,I-710 N,South Gate,CA
T-5029382,Congestion,2,73,2020-12-31 00:46:00,2020-12-31 01:28:25,33.959488,-118.280533,,Harbor Fwy N,Los Angeles,CA
T-5029383,Congestion,0,72,2020-12-31 00:46:00,2020-12-31 01:27:33,33.960091,-118.281303,411.0,W Manchester Ave,Los Angeles,CA
T-5029384,Congestion,2,75,2020-12-31 00:46:00,2020-12-31 03:19:12,33.991768,-118.402451,,I-405 N,Culver City,CA
T-5029385,Congestion,1,71,2020-12-31 00:14:00,2020-12-31 02:26:29,33.982101,-118.255356,1150.0,E Gage Ave,Los Angeles,CA
T-5029386,Congestion,0,72,2020-12-31 00:47:00,2020-12-31 01:56:47,33.99638,-118.291527,978.0,W 51st St,Los Angeles,CA
T-5029387,Congestion,1,72,2020-12-31 00:25:00,2020-12-31 02:57:28,34.000969,-118.256477,4698.0,S Central Ave,Los Angeles,CA
T-5029388,Congestion,1,72,2020-12-31 00:46:00,2020-12-31 01:27:33,34.001671,-118.169731,2499.0,S Atlantic Blvd,Commerce,CA
T-5029389,Congestion,2,72,2020-12-31 00:46:00,2020-12-31 03:19:12,33.995152,-117.877319,,CA-60 W,Rowland Heights,CA
T-5029390,Congestion,0,72,2020-12-31 00:38:00,2020-12-31 01:33:24,34.032768,-118.350769,2547.0,S La Brea Ave,Los Angeles,CA
T-5029391,Congestion,0,72,2020-12-31 00:48:00,2020-12-31 01:29:22,34.040535,-118.291573,1816.0,S Vermont Ave,Los Angeles,CA
T-5029392,Congestion,0,72,2020-12-31 00:48:00,2020-12-31 01:29:22,34.0415,-118.300758,1779.0,S Normandie Ave,Los Angeles,CA
T-5029393,Congestion,0,73,2020-12-31 00:34:00,2020-12-31 01:29:22,34.044277,-118.376831,1825.0,S La Cienega Blvd,Los Angeles,CA
T-5029394,Congestion,0,72,2020-12-31 00:45:00,2020-12-31 02:06:34,34.053322,-118.376167,6245.0,W Pico Blvd,Los Angeles,CA
T-5029395,Broken-Vehicle,3,211,2020-12-31 00:50:12,2020-12-31 01:19:49,34.064625,-117.261047,,I-10 W,San Bernardino,CA
T-5029396,Congestion,0,72,2020-12-31 00:47:00,2020-12-31 01:29:22,34.06707,-118.410049,9845.0,Wilshire Blvd,Beverly Hills,CA
T-5029397,Congestion,0,72,2020-12-31 00:41:00,2020-12-31 01:27:33,34.071621,-118.362015,7803.0,W 3rd St,Los Angeles,CA
T-5029398,Congestion,0,73,2020-12-31 00:45:00,2020-12-31 01:32:06,34.073761,-118.40062,501.0,N Rexford Dr,Beverly Hills,CA
T-5029399,Flow-Incident,0,214,2020-12-31 01:00:00,2020-12-31 01:43:36,34.09079,-118.354301,7538.0,Santa Monica Blvd,West Hollywood,CA
T-5029400,Congestion,0,72,2020-12-31 00:45:00,2020-12-31 01:29:22,34.097961,-118.342377,7026.0,W Sunset Blvd,Los Angeles,CA
T-5029401,Congestion,2,73,2020-12-31 00:46:00,2020-12-31 01:28:25,34.100769,-118.248589,,Golden State Fwy S,Los Angeles,CA
T-5029403,Congestion,2,73,2020-12-31 00:45:00,2020-12-31 01:51:44,34.123394,-117.913246,,Foothill Fwy E,Azusa,CA
T-5029404,Congestion,0,72,2020-12-31 00:47:00,2020-12-31 01:29:22,34.13345,-117.900833,582.0,E Foothill Blvd,Azusa,CA
T-5029405,Congestion,0,72,2020-12-31 00:46:00,2020-12-31 01:39:06,34.14035,-118.002937,1052.0,S Primrose Ave,Monrovia,CA
T-5029406,Congestion,1,72,2020-12-31 00:47:00,2020-12-31 01:32:06,34.148521,-118.070007,,Foothill Fwy E,Pasadena,CA
T-5029408,Congestion,1,75,2020-12-31 00:47:00,2020-12-31 01:32:06,34.237907,-118.472946,,I-405 N,North Hills,CA
T-5029409,Congestion,1,76,2020-12-31 00:27:00,2020-12-31 01:49:46,33.42041,-117.15448,,Escondido Fwy N,Fallbrook,CA
T-5029410,Congestion,2,75,2020-12-31 00:21:00,2020-12-31 01:45:39,33.526009,-117.165108,,Escondido Fwy N,Temecula,CA
T-5029411,Congestion,0,72,2020-12-31 00:48:00,2020-12-31 01:30:24,33.78986,-118.210304,1235.0,W Pacific Coast Hwy,Long Beach,CA
T-5029412,Congestion,2,73,2020-12-31 00:43:00,2020-12-31 01:30:59,33.847401,-117.818993,,CA-91 W,Anaheim,CA
T-5029413,Flow-Incident,2,214,2020-12-31 00:55:00,2020-12-31 01:47:34,33.897121,-117.494476,,CA-91 W,Riverside,CA
T-5029414,Congestion,0,72,2020-12-31 00:50:00,2020-12-31 01:32:06,33.973755,-118.29174,,S Vermont Ave,Los Angeles,CA
T-5029415,Congestion,1,72,2020-12-31 00:35:00,2020-12-31 01:33:24,33.97401,-118.223183,2662.0,E Florence Ave,Huntington Park,CA
T-5029416,Flow-Incident,3,214,2020-12-31 00:18:00,2020-12-31 01:33:24,33.982269,-118.074432,,I-605 S,Whittier,CA
T-5029417,Congestion,1,72,2020-12-31 00:52:00,2020-12-31 01:38:19,33.98914,-118.30291,1519.0,W Slauson Ave,Los Angeles,CA
T-5029418,Flow-Incident,2,214,2020-12-31 00:17:00,2020-12-31 01:43:36,34.000061,-118.308929,4798.0,S Western Ave,Los Angeles,CA
T-5029419,Congestion,1,72,2020-12-31 00:48:00,2020-12-31 01:32:06,34.00388,-118.239174,1887.0,E Vernon Ave,Los Angeles,CA
T-5029420,Flow-Incident,1,214,2020-12-31 00:31:00,2020-12-31 02:29:29,34.028679,-118.29155,2899.0,S Vermont Ave,Los Angeles,CA
T-5029421,Congestion,0,72,2020-12-31 00:49:00,2020-12-31 01:33:24,34.052639,-118.299988,2997.0,W Olympic Blvd,Los Angeles,CA
T-5029422,Flow-Incident,0,214,2020-12-31 01:02:00,2020-12-31 01:43:36,34.055866,-118.364914,1093.0,S Fairfax Ave,Los Angeles,CA
T-5029423,Congestion,0,72,2020-12-31 00:51:00,2020-12-31 01:32:06,34.057995,-118.275925,647.0,S Alvarado St,Los Angeles,CA
T-5029424,Congestion,1,72,2020-12-31 00:52:00,2020-12-31 02:02:46,34.062119,-118.337868,4927.0,Wilshire Blvd,Los Angeles,CA
T-5029425,Congestion,0,71,2020-12-31 00:52:00,2020-12-31 01:33:24,34.067341,-118.291672,3310.0,W 4th St,Los Angeles,CA
T-5029427,Congestion,1,76,2020-12-31 00:51:00,2020-12-31 01:33:24,34.088436,-117.544518,,I-15 N,Rancho Cucamonga,CA
T-5029428,Flow-Incident,0,214,2020-12-31 01:03:00,2020-12-31 02:24:34,34.090939,-118.284225,4271.0,Santa Monica Blvd,Los Angeles,CA
T-5029429,Congestion,1,72,2020-12-31 00:36:00,2020-12-31 01:30:24,34.094772,-117.65097,98.0,N Euclid Ave,Upland,CA
T-5029430,Congestion,0,72,2020-12-31 00:07:00,2020-12-31 01:47:34,34.097969,-118.339348,6818.0,W Sunset Blvd,Los Angeles,CA
T-5029431,Congestion,0,71,2020-12-31 00:39:00,2020-12-31 01:32:06,34.10199,-118.345337,1706.0,N La Brea Ave,Los Angeles,CA
T-5029432,Congestion,0,73,2020-12-31 00:50:00,2020-12-31 01:41:40,34.10664,-117.431877,17076.0,Foothill Blvd,Fontana,CA
T-5029433,Congestion,2,73,2020-12-31 00:38:00,2020-12-31 01:32:06,34.134529,-117.654572,,CA-210 E,Upland,CA
T-5029435,Congestion,1,74,2020-12-31 00:51:00,2020-12-31 01:35:05,34.178684,-118.469147,,I-405 S,Van Nuys,CA
T-5029436,Congestion,2,71,2020-12-31 00:21:00,2020-12-31 01:30:58,34.165321,-118.488884,,US-101 N,Encino,CA
T-5029437,Congestion,0,72,2020-12-31 00:49:00,2020-12-31 01:38:19,34.194473,-118.448738,6813.0,Van Nuys Blvd,Van Nuys,CA
T-5029438,Congestion,0,72,2020-12-31 00:44:00,2020-12-31 01:39:06,34.205521,-118.536049,7427.0,Reseda Blvd,Reseda,CA
T-5029439,Flow-Incident,0,214,2020-12-31 00:56:00,2020-12-31 01:59:38,34.221458,-118.460587,15048.0,Roscoe Blvd,Panorama City,CA
T-5029441,Congestion,0,72,2020-12-31 00:45:00,2020-12-31 01:37:11,34.238819,-118.536079,9260.0,Reseda Blvd,Northridge,CA
T-5029443,Congestion,0,72,2020-12-31 00:50:00,2020-12-31 01:36:23,33.744678,-117.988029,,Adams St,Midway City,CA
T-5029444,Congestion,1,72,2020-12-31 00:21:00,2020-12-31 02:04:19,33.743378,-118.29232,101.0,S Gaffey St,San Pedro,CA
T-5029445,Congestion,0,72,2020-12-31 00:54:00,2020-12-31 01:36:23,33.832355,-118.352867,21601.0,Hawthorne Blvd,Torrance,CA
T-5029446,Congestion,2,74,2020-12-31 00:51:00,2020-12-31 01:43:36,33.831459,-118.287262,,Harbor Fwy N,Carson,CA
T-5029447,Congestion,1,75,2020-12-31 00:53:00,2020-12-31 01:36:23,33.898319,-117.646591,,CA-71 S,Corona,CA
T-5029448,Congestion,0,73,2020-12-31 00:52:00,2020-12-31 01:40:27,33.94688,-118.000557,15310.0,Whittier Blvd,Whittier,CA
T-5029449,Congestion,0,72,2020-12-31 00:53:00,2020-12-31 01:35:06,33.95192,-118.18367,4862.0,Firestone Blvd,South Gate,CA
T-5029450,Congestion,0,72,2020-12-31 00:54:00,2020-12-31 01:36:23,33.960018,-118.291771,,W Manchester Ave,Los Angeles,CA
T-5029451,Congestion,0,72,2020-12-31 00:50:00,2020-12-31 01:34:11,33.970009,-118.185249,4600.0,Florence Ave,Bell,CA
T-5029452,Congestion,2,71,2020-12-31 00:18:00,2020-12-31 01:48:33,34.021053,-118.048027,,I-605 S,Whittier,CA
T-5029453,Congestion,0,71,2020-12-31 00:53:00,2020-12-31 01:35:06,33.989128,-118.062881,10858.0,Whittier Blvd,Whittier,CA
T-5029454,Congestion,0,72,2020-12-31 00:55:00,2020-12-31 01:36:23,33.99688,-118.265228,5065.0,Avalon Blvd,Los Angeles,CA
T-5029455,Congestion,0,72,2020-12-31 00:49:00,2020-12-31 02:41:39,34.017193,-118.409828,10833.0,Venice Blvd,Los Angeles,CA
T-5029456,Congestion,0,72,2020-12-31 00:53:00,2020-12-31 01:35:06,34.024841,-118.491295,1116.0,Wilshire Blvd,Santa Monica,CA
T-5029457,Congestion,0,73,2020-12-31 00:52:00,2020-12-31 01:34:10,34.034004,-117.650703,2199.0,S Euclid Ave,Ontario,CA
T-5029458,Congestion,0,72,2020-12-31 00:54:00,2020-12-31 01:36:23,34.072109,-118.365799,8101.0,W 3rd St,Los Angeles,CA
T-5029459,Congestion,0,72,2020-12-31 00:16:00,2020-12-31 01:34:10,34.072929,-118.268829,,Hollywood Fwy N,Los Angeles,CA
T-5029460,Congestion,0,72,2020-12-31 00:27:00,2020-12-31 01:36:23,34.0769,-118.151917,,S Fremont Ave,Alhambra,CA
T-5029461,Congestion,1,71,2020-12-31 00:40:00,2020-12-31 01:34:11,34.078571,-118.291702,436.0,N Vermont Ave,Los Angeles,CA
T-5029462,Congestion,0,72,2020-12-31 00:54:00,2020-12-31 01:35:06,34.101669,-118.318008,1700.0,N Bronson Ave,Los Angeles,CA
T-5029463,Congestion,0,72,2020-12-31 00:55:00,2020-12-31 01:36:23,34.103031,-118.15229,1922.0,Fremont Ave,South Pasadena,CA
T-5029464,Flow-Incident,1,214,2020-12-31 01:36:00,2020-12-31 02:31:25,34.142769,-118.232887,300.0,Langley St,Glendale,CA
T-5029465,Congestion,1,73,2020-12-31 00:54:00,2020-12-31 01:35:05,34.149326,-118.468826,,I-405 N,Sherman Oaks,CA
T-5029466,Congestion,0,72,2020-12-31 00:54:00,2020-12-31 01:35:06,34.181389,-118.536034,6123.0,Reseda Blvd,Tarzana,CA
T-5029467,Congestion,0,73,2020-12-31 00:54:00,2020-12-31 01:36:23,34.240299,-117.228256,26357.0,Highway 189,Twin Peaks,CA
T-5029468,Flow-Incident,1,214,2020-12-31 00:21:00,2020-12-31 02:19:41,33.754303,-118.292267,1111.0,N Gaffey St,San Pedro,CA
T-5029469,Flow-Incident,1,214,2020-12-31 01:00:00,2020-12-31 01:43:36,33.934189,-118.100182,,I-605 S,Downey,CA
T-5029470,Congestion,1,74,2020-12-31 00:56:00,2020-12-31 01:38:19,33.951382,-117.864189,,CA-57 N,Diamond Bar,CA
T-5029471,Congestion,2,72,2020-12-31 00:41:00,2020-12-31 01:43:36,33.983398,-118.132538,,I-5 S,Los Angeles,CA
T-5029472,Congestion,1,71,2020-12-31 00:35:00,2020-12-31 02:01:40,34.010342,-118.300179,4017.0,S Normandie Ave,Los Angeles,CA
T-5029473,Congestion,0,72,2020-12-31 00:46:00,2020-12-31 01:51:49,34.044716,-118.3284,4199.0,Venice Blvd,Los Angeles,CA
T-5029475,Congestion,0,72,2020-12-31 00:52:00,2020-12-31 02:30:36,34.047523,-118.44471,11132.0,Santa Monica Blvd,Los Angeles,CA
T-5029476,Congestion,0,73,2020-12-31 00:29:00,2020-12-31 01:44:46,34.063751,-117.558273,36.0,S Milliken Ave,Ontario,CA
T-5029477,Congestion,1,73,2020-12-31 00:55:00,2020-12-31 01:39:06,34.068199,-117.975975,,I-10 E,Baldwin Park,CA
T-5029478,Congestion,0,73,2020-12-31 00:56:00,2020-12-31 01:37:10,34.072449,-117.650879,101.0,E H St,Ontario,CA
T-5029479,Broken-Vehicle,2,211,2020-12-31 00:58:29,2020-12-31 02:29:47,34.077583,-118.283722,,CA-2 E,Los Angeles,CA
T-5029480,Congestion,0,72,2020-12-31 00:28:00,2020-12-31 01:39:06,34.083485,-118.322357,700.0,N Gower St,Los Angeles,CA
T-5029481,Congestion,0,71,2020-12-31 00:47:00,2020-12-31 01:55:44,34.08358,-118.285477,3942.0,Melrose Ave,Los Angeles,CA
T-5029482,Congestion,1,72,2020-12-31 00:46:00,2020-12-31 01:38:19,34.09206,-118.2407,,Golden State Fwy S,Los Angeles,CA
T-5029483,Congestion,0,72,2020-12-31 00:52:00,2020-12-31 01:37:11,34.09795,-118.367561,1497.0,Havenhurst Dr,West Hollywood,CA
T-5029485,Congestion,2,73,2020-12-31 00:57:00,2020-12-31 01:47:34,34.106846,-118.256317,,Golden State Fwy S,Los Angeles,CA
T-5029486,Congestion,2,74,2020-12-31 00:38:00,2020-12-31 01:40:26,34.134659,-117.642937,,CA-210 E,Upland,CA
T-5029487,Congestion,3,73,2020-12-31 00:15:00,2020-12-31 01:52:26,34.135391,-118.004944,,Foothill Fwy E,Monrovia,CA
T-5029488,Congestion,1,73,2020-12-31 00:55:00,2020-12-31 01:40:27,34.155727,-118.401428,,US-101 S,Valley Village,CA
T-5029489,Congestion,0,73,2020-12-31 00:56:00,2020-12-31 01:52:26,34.221352,-118.477028,15815.0,Roscoe Blvd,North Hills,CA
T-5029490,Congestion,0,72,2020-12-31 00:58:00,2020-12-31 01:40:27,33.971207,-118.291573,,S Vermont Ave,Los Angeles,CA
T-5029491,Flow-Incident,0,214,2020-12-31 01:28:00,2020-12-31 02:10:46,34.03751,-118.27005,1599.0,S Figueroa St,Los Angeles,CA
T-5029492,Flow-Incident,0,214,2020-12-31 01:21:00,2020-12-31 02:02:47,34.052391,-118.283852,1043.0,S Park View St,Los Angeles,CA
T-5029493,Congestion,1,71,2020-12-31 00:59:00,2020-12-31 01:40:27,34.050789,-118.291603,1101.0,S Vermont Ave,Los Angeles,CA
T-5029495,Congestion,0,72,2020-12-31 00:44:00,2020-12-31 02:32:26,32.755703,-117.094688,4638.0,El Cajon Blvd,San Diego,CA
T-5029496,Congestion,0,72,2020-12-31 01:01:00,2020-12-31 01:43:36,33.742512,-118.310074,234.0,S Western Ave,San Pedro,CA
T-5029497,Congestion,0,72,2020-12-31 01:00:00,2020-12-31 01:42:34,33.817108,-118.308929,1701.0,Sepulveda Blvd,Torrance,CA
T-5029498,Congestion,1,72,2020-12-31 00:59:00,2020-12-31 02:17:29,33.82431,-117.510506,20384.0,Temescal Canyon Rd,Corona,CA
T-5029499,Congestion,0,73,2020-12-31 00:59:00,2020-12-31 02:32:26,33.934689,-117.454102,4970.0,Van Buren Blvd,Riverside,CA
T-5029500,Flow-Incident,0,214,2020-12-31 00:59:00,2020-12-31 01:41:40,33.938171,-118.129562,,Brookshire Ave,Downey,CA
T-5029501,Congestion,1,73,2020-12-31 01:01:00,2020-12-31 01:43:36,33.946136,-118.279449,,Harbor Fwy N,Los Angeles,CA
T-5029502,Congestion,0,72,2020-12-31 01:01:00,2020-12-31 02:01:40,34.008888,-118.424057,11619.0,Venice Blvd,Los Angeles,CA
T-5029503,Congestion,0,72,2020-12-31 00:59:00,2020-12-31 01:41:40,34.01907,-118.498367,1201.0,4th St,Santa Monica,CA
T-5029504,Congestion,0,72,2020-12-31 01:00:00,2020-12-31 01:43:36,34.026375,-118.482864,1401.0,17th St,Santa Monica,CA
T-5029505,Congestion,0,72,2020-12-31 00:53:00,2020-12-31 01:41:40,34.037247,-118.252655,527.0,E Olympic Blvd,Los Angeles,CA
T-5029506,Congestion,0,71,2020-12-31 00:49:00,2020-12-31 01:41:40,34.039913,-118.438423,11143.0,W Olympic Blvd,Los Angeles,CA
T-5029507,Flow-Incident,1,214,2020-12-31 01:07:00,2020-12-31 01:55:44,34.0541,-118.300758,943.0,Irolo St,Los Angeles,CA
T-5029508,Congestion,2,72,2020-12-31 01:01:00,2020-12-31 01:46:48,34.056412,-118.272491,1698.0,Wilshire Blvd,Los Angeles,CA
T-5029509,Congestion,2,73,2020-12-31 01:01:00,2020-12-31 01:54:47,34.07193,-117.896637,,I-10 E,West Covina,CA
T-5029510,Congestion,1,75,2020-12-31 01:00:00,2020-12-31 01:42:34,34.081722,-117.713936,,I-10 E,Claremont,CA
T-5029511,Congestion,0,72,2020-12-31 01:01:00,2020-12-31 01:42:34,34.090851,-118.294983,1079.0,N Heliotrope Dr,Los Angeles,CA
T-5029512,Flow-Incident,1,214,2020-12-31 01:28:00,2020-12-31 02:24:35,34.103539,-118.291771,1774.0,N Vermont Ave,Los Angeles,CA
T-5029513,Congestion,2,74,2020-12-31 00:38:00,2020-12-31 01:46:48,34.134502,-117.658066,,CA-210 E,Upland,CA
T-5029514,Congestion,0,72,2020-12-31 01:01:00,2020-12-31 01:42:34,34.14267,-118.247398,621.0,E Colorado St,Glendale,CA
T-5029515,Congestion,1,75,2020-12-31 01:00:00,2020-12-31 02:13:50,34.205849,-118.473251,,I-405 N,Van Nuys,CA
T-5029516,Congestion,1,72,2020-12-31 01:01:00,2020-12-31 01:43:36,34.24704,-117.184937,244.0,S State Highway 173,Lake Arrowhead,CA
T-5029517,Flow-Incident,3,214,2020-12-31 00:37:00,2020-12-31 02:06:34,34.269478,-117.449745,,Barstow Fwy S,San Bernardino,CA
T-5029518,Congestion,0,71,2020-12-31 00:51:00,2020-12-31 01:45:39,33.531807,-117.150162,40372.0,Winchester Rd,Temecula,CA
T-5029519,Congestion,0,72,2020-12-31 01:06:00,2020-12-31 01:47:34,33.844631,-118.353653,20514.0,Hawthorne Blvd,Torrance,CA
T-5029520,Congestion,3,71,2020-12-31 01:04:00,2020-12-31 01:45:39,33.868912,-117.754646,,CA-91 E,Anaheim,CA
T-5029521,Congestion,0,73,2020-12-31 00:59:00,2020-12-31 01:47:34,33.914059,-117.441498,3398.0,Van Buren Blvd,Riverside,CA
T-5029522,Congestion,1,74,2020-12-31 01:04:00,2020-12-31 02:05:39,33.968349,-118.082878,,I-605 N,Whittier,CA
T-5029523,Flow-Incident,0,214,2020-12-31 01:09:00,2020-12-31 01:56:47,33.948929,-118.163765,5830.0,Firestone Blvd,South Gate,CA
T-5029524,Congestion,0,73,2020-12-31 01:03:00,2020-12-31 01:45:39,33.986656,-118.308945,5928.0,S Western Ave,Los Angeles,CA
T-5029525,Congestion,0,72,2020-12-31 00:50:00,2020-12-31 01:47:34,33.986767,-118.182388,4630.0,E Slauson Ave,Maywood,CA
T-5029526,Congestion,0,72,2020-12-31 01:03:00,2020-12-31 01:50:46,33.988918,-118.385986,5823.0,W Slauson Ave,Culver City,CA
T-5029527,Congestion,2,72,2020-12-31 00:41:00,2020-12-31 01:47:34,33.991688,-118.141609,,I-5 S,Los Angeles,CA
T-5029528,Congestion,0,71,2020-12-31 00:55:00,2020-12-31 02:01:40,34.000034,-118.265251,4729.0,Avalon Blvd,Los Angeles,CA
T-5029529,Congestion,2,72,2020-12-31 00:17:00,2020-12-31 01:44:46,34.010204,-118.308929,4079.0,S Western Ave,Los Angeles,CA
T-5029530,Congestion,2,70,2020-12-31 01:06:00,2020-12-31 01:47:34,34.064976,-117.798111,,CA-71 S,Pomona,CA
T-5029531,Congestion,0,72,2020-12-31 01:05:00,2020-12-31 01:47:34,34.067081,-118.408096,,Wilshire Blvd,Beverly Hills,CA
